LocationName,ISO,country,region,world_region,MPI,geo,lat,lon
"Lake, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Lake,Sub-Saharan Africa,0.34600000000000003,"(-6.2555679, 29.5107708)",-6.2555679,29.5107708
"Northern, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Northern,Sub-Saharan Africa,0.2,"(40.7566997, -73.9664629)",40.75669970000001,-73.96646290000002
"South West Highlands, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",South West Highlands,Sub-Saharan Africa,0.312,"(5.481731799999999, -55.2259207)",5.481731799999999,-55.2259207
"Southern, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Southern,Sub-Saharan Africa,0.29600000000000004,"(-34.9478961, 138.5812844)",-34.9478961,138.58128440000002
"Southern Highlands, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Southern Highlands,Sub-Saharan Africa,0.226,"(7.525702799999999, -12.5039922)",7.525702799999999,-12.5039922
"Western, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Western,Sub-Saharan Africa,0.397,"(28.5954114, 77.181578)",28.5954114,77.181578
"Zanzibar, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Zanzibar,Sub-Saharan Africa,0.14300000000000002,"(-6.135729500000001, 39.3621196)",-6.135729500000001,39.3621196
"Kampala, Uganda",UGA,Uganda,Kampala,Sub-Saharan Africa,0.076,"(0.3475964, 32.5825197)",0.3475964,32.5825197
"Central 1, Uganda",UGA,Uganda,Central 1,Sub-Saharan Africa,0.3,"(8.4545561, -13.2432632)",8.4545561,-13.243263199999998
"Central 2, Uganda",UGA,Uganda,Central 2,Sub-Saharan Africa,0.294,"(0.3729261, 32.6357573)",0.3729261,32.6357573
"East Central, Uganda",UGA,Uganda,East Central,Sub-Saharan Africa,0.371,"(0.2540775, 31.99280779999999)",0.2540775,31.99280779999999
"Eastern, Uganda",UGA,Uganda,Eastern,Sub-Saharan Africa,0.41700000000000004,"(1.2692186, 33.438353)",1.2692186,33.438353
"North, Uganda",UGA,Uganda,North,Sub-Saharan Africa,0.431,"(2.8780034, 32.7181375)",2.8780034,32.7181375
"Karamoja, Uganda",UGA,Uganda,Karamoja,Sub-Saharan Africa,0.634,"(2.8308738, 34.1531947)",2.8308738,34.15319470000001
"West Nile, Uganda",UGA,Uganda,West Nile,Sub-Saharan Africa,0.484,"(0.3157239, 32.575568)",0.3157239,32.575568
"Western, Uganda",UGA,Uganda,Western,Sub-Saharan Africa,0.34600000000000003,"(0.2580521, 30.5279096)",0.2580521,30.5279096
"Southwest, Uganda",UGA,Uganda,Southwest,Sub-Saharan Africa,0.4,"(1.373333, 32.290275)",1.373333,32.290275
,UKR,Ukraine,,Europe and Central Asia,,"(1000.0, 1000.0)",,
"Western, Uzbekistan",UZB,Uzbekistan,Western,Europe and Central Asia,0.006999999999999999,"(41.3262326, 69.3249975)",41.3262326,69.3249975
"Central, Uzbekistan",UZB,Uzbekistan,Central,Europe and Central Asia,0.011000000000000001,"(41.309631, 69.238629)",41.309631,69.238629
"Southern, Uzbekistan",UZB,Uzbekistan,Southern,Europe and Central Asia,0.016,"(38.9083604, -77.04051009999999)",38.9083604,-77.04051009999998
"Central-Eastern, Uzbekistan",UZB,Uzbekistan,Central-Eastern,Europe and Central Asia,0.004,"(6.237403599999999, -0.4502368)",6.237403599999999,-0.4502368
"Eastern, Uzbekistan",UZB,Uzbekistan,Eastern,Europe and Central Asia,0.006,"(13.1078947, 14.4490398)",13.1078947,14.4490398
"Tashkent, Uzbekistan",UZB,Uzbekistan,Tashkent,Europe and Central Asia,0.001,"(1000.0, 1000.0)",,
"Red River Delta, Viet Nam",VNM,Viet Nam,Red River Delta,East Asia and the Pacific,0.013000000000000001,"(20.9033868, 105.9699878)",20.903386800000003,105.9699878
"Northern Midlands and Mountain area, Viet Nam",VNM,Viet Nam,Northern Midlands and Mountain area,East Asia and the Pacific,0.064,"(1000.0, 1000.0)",,
"North Central and Central Coastal area, Viet Nam",VNM,Viet Nam,North Central and Central Coastal area,East Asia and the Pacific,0.024,"(15.1738009, 108.6175626)",15.1738009,108.6175626
"Central Highlands, Viet Nam",VNM,Viet Nam,Central Highlands,East Asia and the Pacific,0.057,"(13.0635025, 108.2377519)",13.0635025,108.2377519
"South East, Viet Nam",VNM,Viet Nam,South East,East Asia and the Pacific,0.017,"(14.058324, 108.277199)",14.058324,108.277199
"Mekong River Delta, Viet Nam",VNM,Viet Nam,Mekong River Delta,East Asia and the Pacific,0.03,"(10.063363, 105.5943388)",10.063363,105.5943388
,VUT,Vanuatu,,East Asia and the Pacific,,"(1000.0, 1000.0)",,
"Ibb, Yemen",YEM,Yemen,Ibb,Arab States,0.2,"(13.9720929, 44.1625338)",13.9720929,44.1625338
"Abyan, Yemen",YEM,Yemen,Abyan,Arab States,0.136,"(13.6343413, 46.0563212)",13.6343413,46.056321200000006
"Sanaa City, Yemen",YEM,Yemen,Sanaa City,Arab States,0.057,"(15.3694451, 44.1910066)",15.3694451,44.1910066
"Al-Baidha, Yemen",YEM,Yemen,Al-Baidha,Arab States,0.191,"(13.9889146, 45.5771002)",13.9889146,45.5771002
"Taiz, Yemen",YEM,Yemen,Taiz,Arab States,0.207,"(13.5775886, 44.0177989)",13.5775886,44.0177989
"Al-Jawf, Yemen",YEM,Yemen,Al-Jawf,Arab States,0.214,"(16.7901819, 45.29938620000001)",16.7901819,45.29938620000001
"Hajjah, Yemen",YEM,Yemen,Hajjah,Arab States,0.447,"(15.7030403, 43.6039301)",15.7030403,43.60393010000001
"Al-Hodiedah, Yemen",YEM,Yemen,Al-Hodiedah,Arab States,0.34299999999999997,"(14.7909118, 42.9708838)",14.790911800000002,42.9708838
"Hadramout, Yemen",YEM,Yemen,Hadramout,Arab States,0.12,"(16.9304135, 49.36531489999999)",16.9304135,49.36531489999999
"Dhamar, Yemen",YEM,Yemen,Dhamar,Arab States,0.325,"(14.5455447, 44.4087348)",14.5455447,44.4087348
"Shabwah, Yemen",YEM,Yemen,Shabwah,Arab States,0.163,"(-2.8441371, 119.2320784)",-2.8441371,119.2320784
"Sadah, Yemen",YEM,Yemen,Sadah,Arab States,0.278,"(16.9509413, 43.7477743)",16.9509413,43.7477743
"Sanaa, Yemen",YEM,Yemen,Sanaa,Arab States,0.255,"(15.3694451, 44.1910066)",15.3694451,44.1910066
"Aden, Yemen",YEM,Yemen,Aden,Arab States,0.062,"(12.7854969, 45.0186548)",12.7854969,45.01865479999999
"Lahj, Yemen",YEM,Yemen,Lahj,Arab States,0.17600000000000002,"(13.1489588, 44.8505495)",13.148958800000004,44.8505495
"Mareb, Yemen",YEM,Yemen,Mareb,Arab States,0.214,"(15.4700312, 45.3228575)",15.4700312,45.3228575
"Al-Mhweit, Yemen",YEM,Yemen,Al-Mhweit,Arab States,0.349,"(15.4687838, 43.5462744)",15.468783800000002,43.5462744
"Al-Mhrah, Yemen",YEM,Yemen,Al-Mhrah,Arab States,0.105,"(16.5238423, 51.6834275)",16.523842300000002,51.6834275
"Amran, Yemen",YEM,Yemen,Amran,Arab States,0.322,"(15.6620639, 43.9341408)",15.6620639,43.9341408
"Aldhalae, Yemen",YEM,Yemen,Aldhalae,Arab States,0.2,"(1000.0, 1000.0)",,
"Reimah, Yemen",YEM,Yemen,Reimah,Arab States,0.381,"(14.883333, 43.55)",14.883333,43.55
,ZAF,South Africa,,Sub-Saharan Africa,,"(1000.0, 1000.0)",,
"Central, Zambia",ZMB,Zambia,Central,Sub-Saharan Africa,0.292,"(-14.3112263, 28.299435)",-14.3112263,28.299435
"Copperbelt, Zambia",ZMB,Zambia,Copperbelt,Sub-Saharan Africa,0.158,"(-13.0570073, 27.5495846)",-13.0570073,27.549584600000006
"Eastern, Zambia",ZMB,Zambia,Eastern,Sub-Saharan Africa,0.369,"(-13.8056187, 31.99280779999999)",-13.8056187,31.99280779999999
"Luapula, Zambia",ZMB,Zambia,Luapula,Sub-Saharan Africa,0.392,"(-11.564831, 29.0459927)",-11.564831,29.0459927
"Lusaka, Zambia",ZMB,Zambia,Lusaka,Sub-Saharan Africa,0.11199999999999999,"(-15.3875259, 28.3228165)",-15.3875259,28.3228165
"Muchinga, Zambia",ZMB,Zambia,Muchinga,Sub-Saharan Africa,0.368,"(-15.3780734, 28.2579161)",-15.3780734,28.257916100000006
"Northern, Zambia",ZMB,Zambia,Northern,Sub-Saharan Africa,0.397,"(-9.7670177, 30.8958242)",-9.7670177,30.8958242
"North Western, Zambia",ZMB,Zambia,North Western,Sub-Saharan Africa,0.33399999999999996,"(-13.0050258, 24.9042208)",-13.0050258,24.9042208
"Southern, Zambia",ZMB,Zambia,Southern,Sub-Saharan Africa,0.301,"(14.8781262, 15.4068079)",14.8781262,15.4068079
"Western, Zambia",ZMB,Zambia,Western,Sub-Saharan Africa,0.39899999999999997,"(-15.9454906, 23.3823545)",-15.9454906,23.3823545
"Bulawayo, Zimbabwe",ZWE,Zimbabwe,Bulawayo,Sub-Saharan Africa,0.013999999999999999,"(-20.1325066, 28.626479)",-20.132506600000006,28.626479
"Harare, Zimbabwe",ZWE,Zimbabwe,Harare,Sub-Saharan Africa,0.038,"(20.3254175, 104.1001326)",20.3254175,104.1001326
"Manicaland, Zimbabwe",ZWE,Zimbabwe,Manicaland,Sub-Saharan Africa,0.168,"(-18.9216386, 32.174605)",-18.9216386,32.174605
"Mashonaland Central, Zimbabwe",ZWE,Zimbabwe,Mashonaland Central,Sub-Saharan Africa,0.21,"(-16.7644295, 31.0793705)",-16.764429500000002,31.079370500000003
"Mashonaland East, Zimbabwe",ZWE,Zimbabwe,Mashonaland East,Sub-Saharan Africa,0.14,"(-18.5871642, 31.2626366)",-18.5871642,31.262636600000004
"Mashonaland West, Zimbabwe",ZWE,Zimbabwe,Mashonaland West,Sub-Saharan Africa,0.192,"(-17.4851029, 29.7889248)",-17.485102899999998,29.788924800000004
"Masvingo, Zimbabwe",ZWE,Zimbabwe,Masvingo,Sub-Saharan Africa,0.174,"(-20.0791909, 30.8384093)",-20.0791909,30.8384093
"Matabeleland North, Zimbabwe",ZWE,Zimbabwe,Matabeleland North,Sub-Saharan Africa,0.23800000000000002,"(-18.5331566, 27.5495846)",-18.5331566,27.549584600000006
"Matabeleland South, Zimbabwe",ZWE,Zimbabwe,Matabeleland South,Sub-Saharan Africa,0.16399999999999998,"(-21.052337, 29.0459927)",-21.052337,29.0459927
"Midlands, Zimbabwe",ZWE,Zimbabwe,Midlands,Sub-Saharan Africa,0.17600000000000002,"(-18.4070294, 14.8454619)",-18.4070294,14.8454619
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
,,,,,,"(1000.0, 1000.0)",,
